movieId,title
1073,California Suite
1080,The Long Gray Line
1089,The Flight of Dragons
1090,Dragonslayer
1129,Conan the Destroyer
1136,Fire and Ice
1193,Forbidden Zone
1196,The Formula
1197,Foxes
1198,Galaxina
1200,Impostor
1201,Kung Pow: Enter the Fist
1203,Snow Dogs
1206,48 Hrs.
1208,The Farewell
1210,Italian for Beginners
1213,Time of Favor
1214,Blankman
1215,Brainstorm
1219,Dragon: The Bruce Lee Story
1220,The Enigma of Kaspar Hauser
1221,4 for Texas
1222,Heart of Glass
1234,Little Dieter Needs to Fly
1240,M*A*S*H
1246,Mrs. Soffel
1247,Seconds
1249,One-Eyed Jacks
1250,The Count of Monte Cristo
1252,The Mothman Prophecies
1254,A Walk to Remember
1258,American Adobo
1261,Beijing Bicycle
1266,Hey Happy
1267,Maelström
1270,Metropolis
1274,The Son's Room
1275,Storytelling
1278,Waydowntown
1288,The Adventures of Huck Finn
1291,Cousins
1320,Falling in Love
1321,Young at Heart
1356,Slackers
1370,Birthday Girl
1374,A Rumor of Angels
1376,Rare Birds
1377,Caged Heat
1380,Carmen Jones
1391,The Five Heartbeats
1393,Get Out Your Handkerchiefs
1394,Going Places
1407,Honky Tonk Freeway
1485,The Hunchback of Notre Dame
1500,The Magnificent One
1517,Big Fat Liar
1527,Collateral Damage
1544,Rollerball
1552,"Scotland, Pa."
1573,Baby's Day Out
1580,Bright Eyes
1584,Dimples
1591,Heidi
1617,The Man Who Loved Women
1645,Richard Pryor: Here and Now
1653,Rookie of the Year
1676,The Sandlot
1690,Cows
1876,Don't Look Now
1909,Crossroads
1968,Hart's War
1997,John Q
2000,Return to Never Land
2001,Super Troopers
2019,The Good Son
2028,Last Orders
2054,After the Fox
2105,The Bad and the Beautiful
2115,Cast a Giant Shadow
2167,Designing Woman
2193,Funny Lady
2194,The Heartbreak Kid
2278,Saturday Night and Sunday Morning
2291,Sleuth
2321,Stroszek
2329,Summer of '42
2353,A Touch of Class
2396,Town Without Pity
2406,Used Cars
2450,The Deadly Mantis
2502,Dragonfly
2571,Queen of the Damned
2617,Big Bad Love
